Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1632,CA-2024-2631,08/18/2022,08/21/2022,Standard Class,CG-1130,Customer 156,Home Office,United States,Houston,New York,63082,East,FUR-9282,Furniture,Bookcases,Bookcases Model 17,1105.48,8,0.1,5.36
1633,CA-2024-2632,01/18/2021,01/24/2021,Standard Class,CG-1102,Customer 21,Consumer,United States,New York,Illinois,62317,West,FUR-3955,Furniture,Chairs,Chairs Model 8,1871.95,10,0.0,432.03
1634,CA-2024-2633,04/01/2021,04/06/2021,First Class,CG-1025,Customer 40,Home Office,United States,Phoenix,Illinois,94354,South,OFF-2610,Office Supplies,Pens,Pens Model 33,1536.36,1,0.3,627.52
1635,CA-2024-2634,02/02/2022,02/08/2022,First Class,CG-1009,Customer 31,Consumer,United States,Houston,Illinois,27295,East,FUR-8881,Furniture,Tables,Tables Model 50,302.0,9,0.0,187.62
1636,CA-2024-2635,08/18/2021,08/21/2021,First Class,CG-1130,Customer 170,Corporate,United States,Chicago,Illinois,69522,West,TEC-4974,Technology,Phones,Phones Model 46,639.2,7,0.1,127.9
1637,CA-2024-2636,02/28/2022,03/07/2022,First Class,CG-1200,Customer 187,Consumer,United States,New York,Texas,56440,South,TEC-1217,Technology,Accessories,Accessories Model 32,890.1,2,0.0,639.86
1638,CA-2024-2637,04/13/2021,04/16/2021,Standard Class,CG-1087,Customer 162,Consumer,United States,Chicago,Florida,98620,West,TEC-6856,Technology,Phones,Phones Model 9,1290.98,9,0.1,417.87
1639,CA-2024-2638,08/16/2021,08/21/2021,Standard Class,CG-1181,Customer 72,Corporate,United States,Los Angeles,Texas,58187,East,TEC-2714,Technology,Accessories,Accessories Model 5,629.61,5,0.1,750.97
1640,CA-2024-2639,04/15/2021,04/22/2021,Second Class,CG-1058,Customer 166,Corporate,United States,Los Angeles,New York,62506,South,TEC-2865,Technology,Accessories,Accessories Model 21,1259.29,7,0.2,401.74
1641,CA-2024-2640,08/20/2022,08/26/2022,Standard Class,CG-1115,Customer 159,Corporate,United States,Phoenix,California,28628,East,TEC-5957,Technology,Phones,Phones Model 50,1258.85,6,0.1,312.38
1642,CA-2024-2641,04/30/2022,05/05/2022,Standard Class,CG-1006,Customer 195,Consumer,United States,Houston,Florida,49080,West,OFF-2087,Office Supplies,Paper,Paper Model 28,443.68,3,0.2,119.3
1643,CA-2024-2642,06/03/2022,06/09/2022,Second Class,CG-1030,Customer 91,Home Office,United States,Houston,Texas,69376,East,FUR-3413,Furniture,Tables,Tables Model 43,883.97,2,0.2,193.5
1644,CA-2024-2643,08/02/2021,08/08/2021,Second Class,CG-1034,Customer 145,Consumer,United States,Chicago,Illinois,58272,Central,TEC-3681,Technology,Accessories,Accessories Model 15,461.01,5,0.0,175.92
1645,CA-2024-2644,03/12/2021,03/17/2021,Standard Class,CG-1160,Customer 190,Corporate,United States,Phoenix,New York,86425,South,TEC-7374,Technology,Laptops,Laptops Model 2,1894.0,4,0.0,91.64
1646,CA-2024-2645,12/28/2022,12/31/2022,Standard Class,CG-1045,Customer 187,Consumer,United States,Chicago,Illinois,56758,Central,OFF-2348,Office Supplies,Paper,Paper Model 41,979.24,10,0.0,224.69
1647,CA-2024-2646,12/11/2021,12/12/2021,Second Class,CG-1042,Customer 20,Home Office,United States,Los Angeles,Florida,83995,West,OFF-5696,Office Supplies,Binders,Binders Model 7,463.57,5,0.0,467.65
1648,CA-2024-2647,03/01/2021,03/07/2021,First Class,CG-1065,Customer 144,Consumer,United States,Houston,Florida,47722,West,OFF-3104,Office Supplies,Pens,Pens Model 38,1622.63,3,0.2,205.07
1649,CA-2024-2648,09/05/2021,09/07/2021,Second Class,CG-1038,Customer 109,Home Office,United States,Chicago,California,85384,South,TEC-4066,Technology,Accessories,Accessories Model 8,1120.08,4,0.1,177.11
1650,CA-2024-2649,09/07/2022,09/13/2022,Standard Class,CG-1106,Customer 106,Corporate,United States,Los Angeles,California,28291,Central,OFF-7457,Office Supplies,Binders,Binders Model 16,562.99,1,0.0,593.43
1651,CA-2024-2650,11/28/2022,12/04/2022,Second Class,CG-1068,Customer 158,Home Office,United States,Phoenix,California,19485,East,FUR-8171,Furniture,Chairs,Chairs Model 28,1111.92,7,0.1,158.08
1652,CA-2024-2651,04/07/2021,04/11/2021,Standard Class,CG-1157,Customer 19,Corporate,United States,New York,Texas,46186,South,TEC-2970,Technology,Phones,Phones Model 18,594.59,10,0.0,11.29
1653,CA-2024-2652,04/14/2022,04/17/2022,Standard Class,CG-1092,Customer 112,Corporate,United States,New York,Florida,16887,West,OFF-7287,Office Supplies,Binders,Binders Model 16,984.34,3,0.1,18.19
1654,CA-2024-2653,03/13/2023,03/20/2023,Standard Class,CG-1188,Customer 165,Corporate,United States,Phoenix,Texas,56663,East,TEC-3993,Technology,Accessories,Accessories Model 32,1373.77,7,0.0,611.89
1655,CA-2024-2654,02/16/2021,02/17/2021,Second Class,CG-1140,Customer 83,Consumer,United States,New York,Texas,54993,West,OFF-4412,Office Supplies,Pens,Pens Model 18,1561.18,5,0.2,199.33
1656,CA-2024-2655,07/01/2022,07/06/2022,Second Class,CG-1146,Customer 1,Corporate,United States,Houston,New York,40595,West,FUR-5140,Furniture,Chairs,Chairs Model 24,559.23,2,0.0,486.64
1657,CA-2024-2656,04/30/2023,05/02/2023,Second Class,CG-1091,Customer 24,Consumer,United States,Chicago,Illinois,70029,South,OFF-6190,Office Supplies,Pens,Pens Model 14,136.42,1,0.0,-186.04
1658,CA-2024-2657,09/07/2021,09/11/2021,Standard Class,CG-1166,Customer 112,Corporate,United States,Los Angeles,Illinois,35469,West,OFF-9656,Office Supplies,Paper,Paper Model 24,1009.08,1,0.0,523.09
1659,CA-2024-2658,09/07/2021,09/08/2021,Standard Class,CG-1052,Customer 150,Consumer,United States,Chicago,California,18509,Central,TEC-4749,Technology,Laptops,Laptops Model 28,967.95,7,0.0,431.31
1660,CA-2024-2659,03/29/2023,04/03/2023,Second Class,CG-1140,Customer 117,Consumer,United States,Los Angeles,Illinois,98000,South,FUR-9593,Furniture,Tables,Tables Model 21,852.26,3,0.0,560.99
1661,CA-2024-2660,10/20/2022,10/25/2022,First Class,CG-1000,Customer 37,Corporate,United States,Phoenix,New York,42032,West,FUR-7099,Furniture,Tables,Tables Model 17,366.62,4,0.0,204.24
1662,CA-2024-2661,07/19/2021,07/20/2021,Second Class,CG-1128,Customer 111,Corporate,United States,Chicago,California,98510,Central,FUR-3262,Furniture,Chairs,Chairs Model 11,583.73,2,0.0,89.28
1663,CA-2024-2662,02/18/2022,02/22/2022,Standard Class,CG-1009,Customer 27,Corporate,United States,Los Angeles,Texas,51911,East,FUR-1312,Furniture,Chairs,Chairs Model 7,1966.38,7,0.1,692.84
1664,CA-2024-2663,06/16/2022,06/18/2022,Second Class,CG-1034,Customer 35,Corporate,United States,Los Angeles,California,51879,East,FUR-3137,Furniture,Bookcases,Bookcases Model 12,1333.03,1,0.0,177.78
1665,CA-2024-2664,04/08/2021,04/14/2021,First Class,CG-1157,Customer 194,Consumer,United States,Los Angeles,California,37228,Central,TEC-9752,Technology,Phones,Phones Model 20,426.06,10,0.0,-7.56
1666,CA-2024-2665,01/08/2022,01/10/2022,First Class,CG-1096,Customer 30,Consumer,United States,New York,New York,88342,Central,TEC-6497,Technology,Phones,Phones Model 27,1361.76,6,0.0,16.58
1667,CA-2024-2666,02/14/2022,02/17/2022,Standard Class,CG-1156,Customer 114,Corporate,United States,Los Angeles,New York,44564,South,FUR-8035,Furniture,Bookcases,Bookcases Model 13,542.57,1,0.3,610.24
1668,CA-2024-2667,03/24/2022,03/31/2022,Standard Class,CG-1162,Customer 172,Corporate,United States,New York,Texas,96752,Central,OFF-3905,Office Supplies,Binders,Binders Model 40,949.08,4,0.0,204.77
1669,CA-2024-2668,12/06/2022,12/08/2022,Standard Class,CG-1103,Customer 95,Corporate,United States,Phoenix,California,45063,South,FUR-7391,Furniture,Tables,Tables Model 11,745.77,4,0.3,310.9
1670,CA-2024-2669,03/03/2022,03/06/2022,Second Class,CG-1068,Customer 122,Corporate,United States,New York,New York,62995,Central,TEC-3609,Technology,Laptops,Laptops Model 19,1757.53,5,0.1,234.3
1671,CA-2024-2670,08/27/2021,08/30/2021,Second Class,CG-1143,Customer 149,Home Office,United States,Houston,New York,93072,Central,OFF-5093,Office Supplies,Pens,Pens Model 10,586.38,7,0.1,723.78
1672,CA-2024-2671,04/16/2021,04/19/2021,Standard Class,CG-1020,Customer 41,Home Office,United States,Houston,Florida,35757,East,FUR-6308,Furniture,Tables,Tables Model 18,432.88,5,0.1,348.53
1673,CA-2024-2672,03/16/2022,03/18/2022,First Class,CG-1147,Customer 7,Corporate,United States,Los Angeles,Florida,80569,East,TEC-5850,Technology,Accessories,Accessories Model 37,946.07,4,0.2,408.42
1674,CA-2024-2673,03/21/2021,03/25/2021,Second Class,CG-1090,Customer 58,Home Office,United States,Phoenix,California,23304,South,TEC-9442,Technology,Accessories,Accessories Model 42,401.5,8,0.0,-170.77
1675,CA-2024-2674,04/06/2023,04/08/2023,Standard Class,CG-1033,Customer 98,Consumer,United States,Houston,New York,10533,West,FUR-5487,Furniture,Tables,Tables Model 35,1230.95,8,0.2,703.84
1676,CA-2024-2675,05/24/2021,05/28/2021,First Class,CG-1070,Customer 147,Consumer,United States,Los Angeles,New York,26054,Central,FUR-7524,Furniture,Bookcases,Bookcases Model 13,1188.38,5,0.1,196.86
1677,CA-2024-2676,10/12/2021,10/19/2021,Second Class,CG-1191,Customer 149,Home Office,United States,New York,Florida,48867,Central,OFF-7643,Office Supplies,Pens,Pens Model 14,1835.15,4,0.2,-91.12
1678,CA-2024-2677,08/23/2022,08/30/2022,First Class,CG-1161,Customer 77,Consumer,United States,New York,Florida,85059,Central,FUR-9284,Furniture,Bookcases,Bookcases Model 43,169.05,2,0.0,442.03
1679,CA-2024-2678,01/06/2023,01/09/2023,First Class,CG-1117,Customer 23,Home Office,United States,Houston,Florida,98111,West,TEC-7745,Technology,Laptops,Laptops Model 44,1779.12,4,0.0,128.64
1680,CA-2024-2679,02/03/2021,02/04/2021,Standard Class,CG-1027,Customer 44,Corporate,United States,Phoenix,California,24888,South,TEC-5045,Technology,Phones,Phones Model 37,1207.25,10,0.0,561.42
1681,CA-2024-2680,08/20/2021,08/22/2021,Standard Class,CG-1069,Customer 56,Corporate,United States,Houston,Florida,96086,East,FUR-5483,Furniture,Chairs,Chairs Model 35,1591.19,5,0.0,625.52
1682,CA-2024-2681,09/29/2021,09/30/2021,First Class,CG-1015,Customer 19,Corporate,United States,Houston,Illinois,38378,West,TEC-2210,Technology,Accessories,Accessories Model 17,1818.33,2,0.0,200.46
1683,CA-2024-2682,11/02/2022,11/08/2022,First Class,CG-1169,Customer 169,Consumer,United States,Los Angeles,California,50835,East,OFF-1633,Office Supplies,Pens,Pens Model 10,1063.98,7,0.1,725.83
1684,CA-2024-2683,02/03/2021,02/09/2021,Second Class,CG-1158,Customer 155,Consumer,United States,New York,Texas,28924,West,OFF-4286,Office Supplies,Pens,Pens Model 17,1008.87,6,0.0,353.52
1685,CA-2024-2684,08/03/2021,08/06/2021,Second Class,CG-1019,Customer 109,Consumer,United States,Houston,Illinois,97988,West,FUR-8957,Furniture,Chairs,Chairs Model 38,208.38,9,0.1,-141.24
1686,CA-2024-2685,04/12/2021,04/19/2021,First Class,CG-1022,Customer 127,Consumer,United States,New York,New York,22813,Central,OFF-1265,Office Supplies,Paper,Paper Model 9,613.88,8,0.3,667.43
1687,CA-2024-2686,07/23/2022,07/30/2022,First Class,CG-1022,Customer 75,Consumer,United States,Los Angeles,New York,79942,South,FUR-5900,Furniture,Bookcases,Bookcases Model 21,282.07,8,0.3,-124.92
1688,CA-2024-2687,03/23/2022,03/27/2022,First Class,CG-1094,Customer 126,Corporate,United States,Chicago,Florida,34578,West,TEC-4913,Technology,Phones,Phones Model 36,1579.35,2,0.0,717.97
1689,CA-2024-2688,09/22/2022,09/23/2022,First Class,CG-1097,Customer 32,Home Office,United States,Chicago,New York,42702,East,OFF-2949,Office Supplies,Paper,Paper Model 23,575.08,1,0.0,509.99
1690,CA-2024-2689,08/12/2021,08/15/2021,Second Class,CG-1105,Customer 153,Home Office,United States,Houston,New York,60926,West,FUR-7660,Furniture,Tables,Tables Model 36,514.01,6,0.0,-32.78
1691,CA-2024-2690,02/15/2023,02/21/2023,Standard Class,CG-1189,Customer 80,Consumer,United States,Los Angeles,New York,92968,Central,OFF-5636,Office Supplies,Binders,Binders Model 32,1444.12,2,0.3,266.54
1692,CA-2024-2691,12/23/2022,12/28/2022,Standard Class,CG-1133,Customer 135,Corporate,United States,Houston,Florida,89234,Central,TEC-9301,Technology,Accessories,Accessories Model 37,1964.13,10,0.0,781.16
1693,CA-2024-2692,04/19/2021,04/24/2021,First Class,CG-1179,Customer 188,Corporate,United States,Houston,Florida,55595,South,FUR-4411,Furniture,Tables,Tables Model 24,734.48,9,0.0,686.51
1694,CA-2024-2693,10/16/2022,10/22/2022,Second Class,CG-1116,Customer 40,Corporate,United States,Houston,New York,95643,Central,FUR-7637,Furniture,Tables,Tables Model 24,61.52,7,0.0,276.41
1695,CA-2024-2694,03/26/2021,03/29/2021,First Class,CG-1070,Customer 29,Consumer,United States,Los Angeles,Florida,76747,South,TEC-3949,Technology,Phones,Phones Model 17,90.65,9,0.1,578.03
1696,CA-2024-2695,01/04/2021,01/10/2021,Standard Class,CG-1104,Customer 139,Home Office,United States,Los Angeles,Texas,23145,South,FUR-3221,Furniture,Chairs,Chairs Model 35,290.03,8,0.1,-31.5
1697,CA-2024-2696,04/24/2021,04/25/2021,Standard Class,CG-1168,Customer 42,Consumer,United States,New York,New York,82379,East,TEC-3965,Technology,Accessories,Accessories Model 12,1116.57,5,0.0,336.05
1698,CA-2024-2697,06/07/2023,06/09/2023,First Class,CG-1049,Customer 92,Home Office,United States,Phoenix,Illinois,48949,West,OFF-1021,Office Supplies,Paper,Paper Model 18,193.62,9,0.0,252.37
1699,CA-2024-2698,01/17/2022,01/24/2022,Second Class,CG-1180,Customer 30,Consumer,United States,Chicago,California,51211,East,FUR-6221,Furniture,Chairs,Chairs Model 50,1887.92,3,0.0,566.14
1700,CA-2024-2699,05/15/2021,05/22/2021,Second Class,CG-1111,Customer 75,Consumer,United States,Chicago,Florida,82944,West,TEC-8608,Technology,Accessories,Accessories Model 34,488.13,3,0.2,-182.81
1701,CA-2024-2700,11/04/2021,11/05/2021,First Class,CG-1073,Customer 183,Corporate,United States,New York,Texas,20118,Central,FUR-3068,Furniture,Chairs,Chairs Model 49,1025.97,2,0.3,62.64
1702,CA-2024-2701,02/24/2022,03/03/2022,Standard Class,CG-1073,Customer 188,Home Office,United States,New York,Illinois,14772,East,OFF-2392,Office Supplies,Pens,Pens Model 42,1024.78,9,0.2,23.27
1703,CA-2024-2702,02/14/2023,02/17/2023,Standard Class,CG-1143,Customer 165,Home Office,United States,Los Angeles,New York,70903,West,OFF-3390,Office Supplies,Binders,Binders Model 7,451.62,10,0.3,704.9
1704,CA-2024-2703,09/03/2021,09/10/2021,First Class,CG-1103,Customer 153,Home Office,United States,Los Angeles,Texas,53507,Central,OFF-6643,Office Supplies,Paper,Paper Model 32,1570.65,10,0.2,106.06
1705,CA-2024-2704,02/17/2023,02/20/2023,Second Class,CG-1147,Customer 189,Consumer,United States,Houston,Illinois,66351,West,FUR-5883,Furniture,Bookcases,Bookcases Model 23,1788.79,9,0.2,601.0
1706,CA-2024-2705,01/22/2022,01/23/2022,First Class,CG-1012,Customer 100,Corporate,United States,Houston,Florida,41534,East,OFF-8411,Office Supplies,Binders,Binders Model 49,554.0,8,0.0,-117.01
1707,CA-2024-2706,03/31/2022,04/04/2022,Second Class,CG-1057,Customer 108,Home Office,United States,Phoenix,California,49169,West,OFF-3293,Office Supplies,Binders,Binders Model 23,447.7,1,0.2,80.35
1708,CA-2024-2707,02/13/2022,02/18/2022,First Class,CG-1041,Customer 164,Home Office,United States,Houston,Texas,45304,Central,OFF-8533,Office Supplies,Pens,Pens Model 50,1676.35,3,0.0,602.71
1709,CA-2024-2708,10/16/2021,10/22/2021,Second Class,CG-1061,Customer 191,Consumer,United States,Chicago,New York,37864,Central,FUR-9393,Furniture,Bookcases,Bookcases Model 1,1535.92,5,0.0,254.37
1710,CA-2024-2709,04/24/2021,04/30/2021,Standard Class,CG-1087,Customer 64,Corporate,United States,Phoenix,California,52942,Central,FUR-6166,Furniture,Tables,Tables Model 30,570.76,10,0.0,184.17
1711,CA-2024-2710,04/09/2023,04/13/2023,Second Class,CG-1041,Customer 72,Consumer,United States,Chicago,Florida,18052,East,OFF-4488,Office Supplies,Pens,Pens Model 15,1317.75,10,0.0,475.66
1712,CA-2024-2711,07/05/2021,07/07/2021,Second Class,CG-1082,Customer 164,Home Office,United States,New York,Illinois,60708,East,OFF-1755,Office Supplies,Paper,Paper Model 18,50.31,3,0.2,235.08
1713,CA-2024-2712,09/25/2022,09/30/2022,Second Class,CG-1113,Customer 41,Consumer,United States,Houston,Texas,30574,East,FUR-3146,Furniture,Bookcases,Bookcases Model 2,611.05,7,0.1,341.57
1714,CA-2024-2713,01/03/2022,01/09/2022,Second Class,CG-1151,Customer 46,Corporate,United States,Houston,Illinois,37514,South,FUR-1081,Furniture,Chairs,Chairs Model 26,450.37,3,0.0,551.52
1715,CA-2024-2714,05/10/2023,05/12/2023,First Class,CG-1040,Customer 129,Consumer,United States,Chicago,Illinois,56962,West,FUR-4030,Furniture,Chairs,Chairs Model 10,99.72,2,0.3,385.04
1716,CA-2024-2715,09/03/2021,09/09/2021,Second Class,CG-1054,Customer 96,Home Office,United States,New York,Florida,89193,South,FUR-2388,Furniture,Bookcases,Bookcases Model 39,132.97,1,0.3,-178.32
1717,CA-2024-2716,10/26/2022,10/29/2022,Standard Class,CG-1025,Customer 97,Consumer,United States,New York,Texas,59358,Central,TEC-9064,Technology,Accessories,Accessories Model 5,1033.1,6,0.0,769.83
1718,CA-2024-2717,01/15/2023,01/19/2023,First Class,CG-1159,Customer 37,Consumer,United States,Los Angeles,Texas,55105,East,OFF-3239,Office Supplies,Binders,Binders Model 48,476.32,7,0.3,427.52
1719,CA-2024-2718,02/26/2023,02/27/2023,Standard Class,CG-1084,Customer 97,Corporate,United States,Houston,Texas,42120,South,OFF-1210,Office Supplies,Pens,Pens Model 48,245.36,5,0.0,-4.19
1720,CA-2024-2719,04/17/2021,04/18/2021,First Class,CG-1115,Customer 128,Corporate,United States,Houston,Florida,54562,West,TEC-6645,Technology,Accessories,Accessories Model 12,1321.08,7,0.0,-74.98
1721,CA-2024-2720,07/22/2022,07/23/2022,First Class,CG-1165,Customer 83,Corporate,United States,Phoenix,California,63317,West,TEC-1980,Technology,Phones,Phones Model 10,272.77,2,0.3,-86.12
1722,CA-2024-2721,07/15/2022,07/21/2022,Standard Class,CG-1006,Customer 99,Home Office,United States,Houston,Florida,36803,Central,OFF-5031,Office Supplies,Pens,Pens Model 9,310.83,8,0.0,339.15
1723,CA-2024-2722,03/15/2021,03/22/2021,Second Class,CG-1096,Customer 163,Home Office,United States,Chicago,Illinois,58186,South,TEC-4615,Technology,Phones,Phones Model 32,176.74,5,0.0,406.27
1724,CA-2024-2723,02/11/2021,02/12/2021,First Class,CG-1062,Customer 117,Corporate,United States,New York,Illinois,80500,East,FUR-4986,Furniture,Chairs,Chairs Model 45,1397.61,4,0.0,59.65
1725,CA-2024-2724,11/06/2022,11/12/2022,First Class,CG-1097,Customer 98,Home Office,United States,New York,New York,72750,Central,OFF-2692,Office Supplies,Pens,Pens Model 32,1321.63,4,0.3,296.93
1726,CA-2024-2725,03/15/2021,03/18/2021,Second Class,CG-1134,Customer 36,Consumer,United States,Los Angeles,California,46017,West,OFF-7354,Office Supplies,Pens,Pens Model 23,335.7,7,0.1,92.84
1727,CA-2024-2726,06/06/2023,06/13/2023,Second Class,CG-1094,Customer 17,Consumer,United States,Houston,New York,46654,Central,OFF-6659,Office Supplies,Paper,Paper Model 15,1924.85,4,0.1,750.18
1728,CA-2024-2727,02/06/2022,02/09/2022,Standard Class,CG-1157,Customer 121,Corporate,United States,Chicago,Illinois,67840,Central,OFF-7977,Office Supplies,Pens,Pens Model 11,337.73,10,0.0,508.16
1729,CA-2024-2728,11/11/2021,11/15/2021,First Class,CG-1035,Customer 81,Consumer,United States,Houston,Illinois,26988,South,FUR-6357,Furniture,Chairs,Chairs Model 25,1072.33,6,0.0,-57.01
1730,CA-2024-2729,06/07/2023,06/11/2023,Second Class,CG-1192,Customer 115,Corporate,United States,Houston,New York,88286,East,TEC-6235,Technology,Phones,Phones Model 45,53.35,8,0.2,577.63
1731,CA-2024-2730,06/18/2023,06/21/2023,Second Class,CG-1018,Customer 34,Home Office,United States,Los Angeles,Texas,67289,Central,OFF-1071,Office Supplies,Pens,Pens Model 12,303.22,4,0.0,692.98
1732,CA-2024-2731,05/28/2023,06/03/2023,First Class,CG-1171,Customer 187,Home Office,United States,Los Angeles,Texas,55205,South,OFF-8596,Office Supplies,Pens,Pens Model 9,753.42,9,0.0,498.11
